SMILES,QED,ChemAIrank
Cc1n[nH]c(C)c1C1CCCN1C(=O)NCC1Cc2ccccc2O1,90.25,25.08
Cc1ccc(Cn2ccccc2=NC(=O)c2ccc(C(N)=O)cn2)cc1,78.4,31.35
N#Cc1ccnc(N2CCCC(c3nncn3C3CC3)C2)c1[N+](=O)[O-],61.91,26.05
N#Cc1ccc(N2CCCC(c3nncn3C3CC3)C2)cn1,86.81,25.91
Nc1c(Cl)cc(NC(=O)C2CCN(c3ncccn3)CC2)cc1Cl,81.52,34.17
CC(C)(C)OC(=O)N1CCCC(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)C1,71.8,25.58
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSc1nnc(C)n1C1CC1,58.33,27.06
Cc1nnc(SC(C)C(=O)Nc2cc(C(C)(C)C)nn2-c2ccccc2)n1C1CC1,58.86,25.69
O=C(Cn1c(CN2CCCCC2)nc2scc(-c3cccs3)c2c1=O)NCc1ccco1,44.21,25
Cc1cccn2c(=O)cc(CN3CCC(CNc4ccccn4)C3)nc12,76.59,29.84
N#Cc1cnc(N2CCCC(c3nncn3C3CC3)C2)c(Cl)c1,86.6,24.33
CCn1cnnc1C1CCCN(c2c(C#N)cnc3ccccc23)C1,73.69,29.46
CCn1cnnc1C1CCCN(c2c(C#N)cnc3c(C)cc(F)cc23)C1,71.07,30.21
COc1ccc(C2CCCCCN2Cc2nc3ccccc3c(=O)n2CC(N)=O)cc1,66.2,31.58
CN(Cc1cnn(-c2ccccc2)c1)C(=O)CSc1n[nH]c(=O)n1C1CC1,62.81,26.56
Cc1nc(-c2ccccn2)nc(N2CCN(c3ccc(F)cn3)CC2)c1C,71.21,37.19
Cc1nc2c(c(C)c1CC(=O)N1CCCCC1c1cc[nH]n1)c(=O)[nH]n2C,73.73,38.05
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCCCC3c3cc[nH]n3)c12,72.95,25.87
Cn1nnc2c(C(=O)N3CCCCC3c3cc[nH]n3)ccnc21,77.31,28.95
CC1CN(C)c2ccccc2N(S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)C1,84.2,31.96
NC(=O)Cn1c(SCC(=O)Nc2ccc(Br)cn2)nnc1C1CC1,66.8,31.26
Cc1cc(N2CCN(C(C)C(=O)Nc3cccc(S(=O)(=O)N(C)C)c3)CC2)n2ncnc2n1,56.1,29.26
Cc1ccc(OCCN(C)CC(=O)N2CCN(c3oc(C)nc3C#N)CC2)cc1,70.44,35.85
O=C(CN1C(=O)C(=O)N(C2CC2)C1=O)Nc1cc(-c2ccc3c(c2)CCCC3)nn1-c1ccccc1,42.79,27.91
CCOc1ccc(C2CCCN2C(=O)Cn2cnc3c(nnn3-c3ccccc3)c2=O)cc1,45.39,27.64
CC1CCCCC1N(C)C(=O)Cn1cnc2c(nnn2-c2ccccc2)c1=O,69.11,26.82
CC(=O)N1CCCc2cc(S(=O)(=O)N3c4ccccc4N(C)CCC3C)ccc21,75.7,34
CCNC(=O)c1ccc(C)c(NC(=O)c2cc(F)ccc2N2CCOCC2)c1,83.02,27.31
Cc1cccc(NC(=O)CN(CC2CCCO2)S(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)c1C,62.56,28.14
CC1Oc2ccc(C(=O)C3CCN(C(=O)C4CC4c4cccc5ccccc45)CC3)cc2NC1=O,55.92,25.49
Cn1nc(-c2nnc(C3CC(=O)N(c4cccc5ccccc45)C3)o2)c2ccccc2c1=O,42.76,28.11
CCc1cc2c(=O)n(CC(=O)Nc3ccnn3C3CCCC3)cnc2s1,74.75,26.17
CCn1cc(C#N)c(=O)n(Cc2cc(=O)n3ccc(C)cc3n2)c1=O,68.23,26.75
CCn1cc(C#N)c(=O)n(CC(=O)Nc2ccnn2C2CCCC2)c1=O,85.28,27.1
Cc1nc(NC(=O)c2cn(-c3ccccc3C(F)(F)F)nn2)sc1Cc1ccc2c(c1)OCO2,44.18,25.56
CCOc1ccccc1N1CCN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC1,44.1,35.18
CC(Oc1ccc2c(=O)c(Oc3ccc(F)cc3)coc2c1)C(=O)N1CCCCCC1,58.19,33.12
CN(C)C(CNc1c(C#N)c(=O)n(C)c(=O)n1C)c1c(F)cccc1Cl,85,42.72
CN(C)C(CNc1ccc2nnc(C(F)(F)F)n2n1)c1c(F)cccc1Cl,66.01,48.94
N#Cc1c(NC(=O)CN2C(=O)CC3(CCCCC3)C2=O)sc2c1CCCCC2,62.17,23.63
NS(=O)(=O)Cc1ccc(CNC(=O)c2nn(-c3ccc(F)cc3)c3c2CCC3)cc1,62.77,49.67
Cc1c(C(=O)OCc2nnc(C)n2C2CC2)cnn1-c1ccccc1,66.93,24.25
N#Cc1cnc(N2CCCN(C(=O)CC3CCCC3)CC2)c(Cl)c1,84.27,27.87
CN(CCCn1ccnc1)Cc1nnc2n(C)c(=O)c3sccc3n12,52.09,44.13
Cc1noc2nc(-c3cccc(C(F)(F)F)c3)cc(C(=O)N3CCCC4CC43)c12,61.65,28.48
CC(NCc1nnc2n(C)c(=O)c3ccccc3n12)c1cccc(OC(F)F)c1,53.96,29.18
Cc1ccc(C(CNC(=O)c2cn(C)nc2C2CC2)N2CCOCC2)o1,85.51,23.67
Cc1c(C(=O)N2CCc3ccccc3C2C(N)=O)cnn1-c1cccc(C(F)(F)F)c1,69.42,38.22
Cc1c(C(=O)N2CCc3ccccc3C2C(N)=O)cnn1-c1ccc(F)cc1F,73.91,34.16
O=C(Nc1nc(-c2ccc(F)c(F)c2)cs1)c1cc(-c2ccccc2)c(N2CCOCC2)s1,38.37,25.87
c1ccc(-n2cc(CNCc3c(C4CC4)nc4sccn34)cn2)cc1,57.66,28.09
O=C1Nc2ccccc2C1=NN=C(NCC1CCCO1)SCCCCN1C(=O)c2ccccc2C1=O,18.72,31.15
CC(=O)c1c[nH]c(C(=O)NC(c2cccnc2)c2cc(C)cc(C)c2)c1,69.04,44.27
Cc1ccc(-c2nc(C)c(C(C)NC(=O)c3cc(-c4csc(C)n4)c[nH]3)s2)cc1,43.47,24.53
Cc1cc(C(=O)NC(C)c2nnnn2C2CC2)nc(-c2ccc(Cl)cc2)n1,72.69,25.04
Cc1cc(NC(=O)c2cnc(C(F)(F)F)c(C#N)c2)ccc1-c1ccncc1,71.84,34.11
Cc1ccc(CCC(C)NC(=O)N2CCCC2c2c(C)n[nH]c2C)o1,86.63,27.53
Cc1nnc(Nc2ccc3c(c2)nc2n3CCCCC2)c(C#N)c1C,77.22,29.22
COc1ccc2c(c1)CCCN2C(=O)CSc1nnc(N2CCOCC2)n1CC(C)C,60.7,28.62
Cc1n[nH]c(C)c1C1CCCN1C(=O)NC(C)c1cccc(F)c1F,88.33,25.97
Cc1nnc(Sc2nc(N)c3c4c(sc3n2)CC(C)CC4)c(C#N)c1C,67.21,29.23
N#Cc1ccc(OC2CCN(C(=O)CCCc3ccc4c(c3)CC(=O)N4)C2)nc1,81.74,29.71
CC1CC(=O)Nc2ccccc2N1C(=O)CN(C)c1nnc(C2CC2)o1,90.34,25.85
CCC(C)n1nccc1NC(=O)c1c[nH]c2c(C)cc(F)cc2c1=O,76.25,25.96
Cc1nnc(-c2cccc(C#N)c2)n1CC(=O)N(C1CC1)C(C)C1CC1,80.35,26.87
CN(C)CCN1Cc2cccc(NC(=O)c3nn(-c4ccccc4F)c4c3CCC4)c2C1,64.51,51.76
CC(C)C(NC(=O)c1cccc(C(=O)O)n1)c1nc2ccccc2[nH]1,66.28,33.46
Cc1nn(-c2ccccc2)c(C)c1-c1c(-c2cc(C)n(-c3nccs3)c2C)coc(=O)c1C#N,34.75,29.27
CC(C)Cn1ncc(C(=O)N2CC[C@@H](c3ccccc3)[C@@H](CO)C2)c1C(F)F,81.66,31.42
CC(C(=O)N1CCCc2ccccc21)N1CCC(NC(=O)c2ccccc2)CC1,87.05,41.81
Cc1cc2ncc(C(=O)NC3CCc4cncn4C3)c(C)n2n1,77.35,29.09
CC(C(=O)Nc1ccc(Cl)cc1C(F)(F)F)N(C)CC(=O)N1c2ccccc2NC(=O)CC1C,64.34,30.61
O=C1NC(=O)C2(CCN(c3nc(-c4cccnc4)nc4sc5c(c34)CCC5)CC2)N1,61.79,29.17
COc1ccc(NS(=O)(=O)c2cccc(C(=O)N3CC=C(c4c[nH]c5ccccc45)CC3)c2)cc1,40.44,26.37
CCc1sc(-c2nnc(CN3CCN(C(=O)C45CC6CC(CC(C6)C4)C5)CC3)o2)cc1C,66.42,24.7
O=C(NCc1ccccc1S(=O)(=O)N1CCOCC1)c1ccc([N+](=O)[O-])cc1Cl,54.4,26.25
Cc1c(NC(=O)Cn2c(=O)c(C#N)cn(C)c2=O)cccc1[N+](=O)[O-],62.41,27.1
Cc1noc2nc(C3CC3)cc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c12,65.14,27.4
CCc1c(C(=O)Nc2ccc(N3CCCC3)nc2)cnn1-c1ccc(F)cc1,73.2,29.85
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)CCc1c(C)nn(C)c1C,78.13,26.99
O=S(=O)(c1ccccc1CNc1ncnc2sc3c(c12)CCCCC3)N1CCOCC1,58.84,31.33
Cc1nc(NCc2ccccc2S(=O)(=O)N2CCOCC2)c2c3c(sc2n1)CCC3,65.1,28.51
O=C(NC(C1CC1)C1CC1)c1ccc2c(c1)C(=O)N(C1CC1)C2=O,84.57,29.25
CCC(C)NC(=O)c1ccc(NC(=O)Cc2ccc(-c3csc(C)n3)cc2)c(C)c1,55.51,25.32
COc1cccc2[nH]cc(CC(=O)Nc3ccnc(N4CCc5ccccc5C4)c3)c12,51.23,28.68
Cc1ccc(C)c(C(C)N(C)C(=O)c2cnc3ccc(C)cn3c2=O)c1,72.76,25.91
Cc1cc(C)n2ncc(C(=O)N3CCN(c4cnccn4)CC3)c2n1,69.66,24.79
Cc1cc(C(=O)Nc2ccc(NC(=O)NCc3ccco3)cc2)c2c(=O)[nH]n(C)c2n1,39.38,28.69
CN1CCN(C(=O)Cn2c(=O)[nH]c(=O)c3ccccc32)C(c2ccccc2)C1,74.3,31.88
O=C1CN(S(=O)(=O)c2cccc(C(=O)NC(c3cccs3)C3CCCC3)c2)CCN1,71.14,27.13
Cc1cc(NC(=O)C(C)S(=O)Cc2csc(-c3ccccc3)n2)no1,71.38,24.23
Cc1nc(C2CCCN2C(=O)Cc2coc3c(C)c(C)ccc23)no1,72.82,24.97
O=C(NCC1Cc2ccccc2O1)c1ccn(-c2cccc([N+](=O)[O-])c2)n1,55.39,25.39
CCc1cccc2c(CC(=O)N3CCCC3c3noc(C)n3)c[nH]c12,79.16,26.91
CC(=O)N1CCN(C(=O)c2nn(-c3ccccc3C(F)(F)F)c(C)cc2=O)C(C)(C)C1,72.56,29.8
O=C(CSc1nnc2c(Cl)cc(C(F)(F)F)cn12)c1c[nH]c2ncccc12,40.1,30.7
Cc1nc(C2CCCN2C(=O)c2cnn(C3CCCCC3)c2)no1,86.47,23.5
CCN(CC)Cc1ccc(-c2nnc(-c3cnc4onc(C(C)C)c4c3)o2)o1,46.18,28.03
CNC(=O)C(NC(=O)c1cc(C#N)c(SC)[nH]c1=O)c1ccccc1,69.62,25.91
Cc1ccc(-c2nc(C)c(C(C)NC(=O)N3CCC(N4CCCC4=O)CC3)s2)cc1,79.34,24.4
N#Cc1nc(C2CC2)oc1N1CCN(C(=O)c2cccnc2O)CC1,90.25,29.83
Cc1cc(C#N)nc(NC(C)c2ccc(NC(=O)C3CC3)cc2)n1,88.23,26.74
CC(Nc1nc(Cl)c(C#N)s1)c1ccc(NC(=O)C2CC2)cc1,85.04,28.93
CCn1c(C)nc2cc(C(=O)NNC(=O)NNC(=O)c3cc4c(s3)CCC(C)C4)ccc21,45.54,27.67
N#Cc1c2n(c(=O)n(CC(=O)N3c4ccccc4SCC3c3ccccc3)c1=O)CCC2,61.99,27.34
CC1(c2cc3ccccc3o2)NC(=O)N(CC(=O)c2ccc3c(c2)CCN3S(C)(=O)=O)C1=O,45.5,28.01
COC(=O)c1ccc(=O)n(CC(=O)c2cc(C)n(Cc3ccc4c(c3)OCO4)c2C)c1,44.83,28.56
O=C(Nc1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1)c1cc(-c2ccccc2)[nH]n1,41.44,32.01
Cc1nn(CC(=O)N2CCCC2c2ccc3c(c2)OCCO3)c(=O)c(C#N)c1C,78.83,27.79
O=C(CN1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1)N1c2ccccc2NC(=O)C12CCCC2,66.89,27.78
Cc1ccc(S(=O)(=O)N2CCCN(C(=O)Nc3cnc4c(c3)c(C)nn4C)CC2)cc1,67.18,27.41
COc1ccc(CNC(=O)c2oc3c(ccc4ccccc43)c2C)cn1,60.05,25.28
Cc1ccnn1-c1cccc(NC(=O)C2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)c1,56.64,28.82
Cc1ccccc1-c1noc(CN2CCN(C(=O)c3cc(C4CC4)[nH]n3)CC2)n1,71.77,24.61
Cc1cc2oc(=O)cc(Cn3c(=O)c(C#N)cn(C4CC4)c3=O)c2cc1C(C)C,63.71,28.2
COc1ccc2c(c1)CCCN2C(=O)c1c(C)oc2c(F)c(F)c(F)c(F)c12,35.34,32.41
COC1CCN(C(C)(C)CNC(=O)C(=O)Nc2cccc([N+](=O)[O-])c2C)CC1,43.38,27.13
COC(=O)C(c1ccc(F)cc1)N1CCN(c2ncnc3scc(-c4ccc(F)cc4)c23)CC1,38.71,29.49
CCn1c(NNC(=O)c2ccc3c(c2)S(=O)(=O)N=C2CCCCCN23)nc2ccccc2c1=O,55,30.21
CCN(CC)S(=O)(=O)c1cccc(NC(=O)c2sc(NC(=O)C3CC3)cc2C)c1,66.1,26.39
Cc1nc2c(C(N)=O)ncn2c(C)c1CCC(=O)Nc1cc(Cl)ccc1N1CCCCC1,59.08,37.41
Cc1nn(-c2cccc(C(F)(F)F)c2)c2sc(C(=O)Nc3ccccc3S(C)(=O)=O)cc12,44.32,28.53
CC(NC(c1ccccc1)C1CC1)C(=O)Nc1cccc(C#N)c1,85.43,22.22
CCCCn1c(N)c(N(CC)CC(=O)N2c3ccccc3OCC2c2ccccc2)c(=O)[nH]c1=O,51.58,28.31
COC(=O)c1cnc(NCC2CC=CCC2)c(S(=O)(=O)N2CCOCC2)c1,57.77,26.75
CC(NC(=O)C1CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1)c1ccc(Cl)cc1Cl,58.51,39.06
O=C(CC(NC(=O)c1ccccc1Cl)c1ccccc1)Nc1ccc(O)c2ccccc12,33.37,25.13
CC(C)NC(=O)C(C#N)C(=O)c1ccc(-n2cnc3ccccc32)nc1,56.35,25.69
CCCc1ccc(-c2csc(NC(=O)CCc3c(C)nc4c(C(N)=O)ncn4c3C)n2)cc1,40.91,33.01
Cc1ccc(NC(=O)C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,72.5,28.06
CN(Cc1cc(=O)n(C)c(=O)n1C)C(c1ccccc1)c1ccccc1,71.01,48.62
Cc1cc(NCc2ccccc2CN2CCCC2)nc(-c2ccncc2)n1,71.93,28.59
CC(NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)c1cccc2ccccc12,50.42,25.05
CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)c2sc(NC(=O)C3CC3)cc2C)c1,63.68,27.15
CC(C)n1ncc2c(C(=O)NCc3ccc(C(N)=O)cc3)cc(-c3cccs3)nc21,49.64,28.53
Cc1nc2c(C(N)=O)ncn2c(C)c1CCC(=O)NC(C)c1ccccc1Cl,66.47,42.06
CSc1ccc(CN(C)C(=O)CCc2c(C)nc3c(C(N)=O)ncn3c2C)cc1,60.35,36.3
Cc1nc2c(C(N)=O)ncn2c(C)c1CCC(=O)NC(C)c1ccc(Cl)cc1,66.47,34.51
COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(=O)n(C)c(=O)n1C)CC2,63.23,37.81
Cc1cc(C)c2c(C)c(C(=O)N3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)sc2n1,56.4,26.72
Cc1nn(C)c2nc(C3CC3)cc(C(=O)NCC3CCC3)c12,94.38,23.06
CC(NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)c1ccc(Cl)cc1,67.96,25.79
Cn1c(CN(Cc2ccc(F)cc2)C2CCCCC2)cc(=O)n(C)c1=O,82.43,38.89
CN(Cc1cc(=O)n(C)c(=O)n1C)C1CCCc2ccccc21,86.45,59.94
COc1ccccc1C(C)NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3,66.85,25.42
CN(Cc1ccc(C(C)(C)C)cc1)C(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3,66.3,32.6
CC(C)c1ccc(CN(C)C(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC4)cc1,66.39,29.6
COc1cc(NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC4)cc(OC)c1OC,59.84,29.43
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3,64.61,36.56
COc1cccc(NC(=O)C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1,69.87,27.8
COc1ccc(OC)c(C(C)NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC4)c1,60.35,26.58
O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)Nc1ccncc1Cl,73.41,29.55
COc1ccc(Sc2ccc(NC(=O)Cc3nn(C)c(=O)c4ccccc34)cc2Cl)cc1,43.69,33.34
CC(C)CC(NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)c1ccccc1,61.06,26.67
CCCC(NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)c1ccccc1,63.33,28.16
Cc1ccc(C(C)N(C)c2nc(C)cc(C#N)n2)c(C)c1,86.35,27.97
COc1ccc(C)cc1CN(C)C(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3,67.47,28.38
COc1ccc(C(C)NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC4)cc1F,64.61,26.27
Cc1nc2c(C(N)=O)ncn2c(C)c1CCC(=O)N(C)CCOc1ccc(F)cc1,60.89,44.22
Cc1cc(NC(=O)C(C)(C)C)sc1C(=O)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1,62.94,27.43
CC(c1ccc(-n2cncn2)cc1)N(C)C(=O)c1cc(-c2cccs2)nc2c1cnn2C(C)C,34.19,30.33
Cc1nn(C)c(C)c1CC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,51.05,24.17
O=C(Nc1nc(-c2ccccn2)cs1)C1CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,48.3,28.14
CC1Oc2ccc(NC(=O)CCc3nc4sc5c(c4c(=O)[nH]3)CCC5)cc2NC1=O,59.61,25.55
O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCC3)Nc1nc2ccc(F)cc2s1,53.18,24.85
CC(=O)NCc1ccc(-c2csc(NC(=O)CCc3c(C)nc4c5ccccc5nn4c3C)n2)o1,35.04,27.41
Cc1nc2c(C(N)=O)ncn2c(C)c1CCC(=O)N1CCC(NC(=O)c2ccccc2)CC1,59.53,34.42
COc1cn(-c2ccccc2)nc1C(=O)N1CCN(Cc2nc3ccccc3c(=O)[nH]2)CC1,50.64,25.3
CC(=O)Nc1ccc(-c2csc(NC(=O)Cc3c(C)nn(C)c3C)n2)c(F)c1,68.54,25.31
CCNC(=O)N1CCc2ccc(NCc3cnn(C(C)(C)C)c3)cc21,89.64,25.76
Cc1ccc(N2CCC(C(=O)NC3CC(=O)N(c4ccccc4)C3)C2=O)cc1C,81.48,25.05
CC(=O)NCc1ccc(-c2csc(NC(=O)C3CC3c3ccccc3Cl)n2)o1,62.31,25.35
COc1ccc(NC(C)=O)cc1NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCC3,56.08,28.99
CC(C)c1c(C(=O)NCCc2nnc3ccccn23)cnn1-c1ccc(Cl)cc1,52.78,27.38
CC(C)c1c(C(=O)NCCc2nnc3ccccn23)cnn1-c1cccc(Cl)c1,52.78,27.11
Cc1cccc(C(=O)N2CCCC2)c1NC(=O)N1CCNC(=O)CC1c1ccccc1,79.92,40.16
Cc1cc(S(=O)(=O)N(C)C)cc(NC(=O)c2ccccc2-c2ccc(Cn3cccn3)cc2)c1C,40.81,40.37
Cc1nc2nc(N)nn2c(C)c1CC(=O)Nc1nc(C(C)C)cs1,74.87,25.17
Cc1noc2nc(-c3ccccc3F)cc(C(=O)N(CC(C)C)CC(F)(F)F)c12,55.68,39.28
Cc1nc2nc(N)nn2c(C)c1CC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,50.38,28.7
COc1cc2c(C(=O)NC(C)c3cccc(NC(C)=O)c3)c[nH]c2cc1Cl,61.26,44.34
Cc1nc2nc(N)nn2c(C)c1CC(=O)Nc1nc(C23CC4CC(CC(C4)C2)C3)cs1,64.68,25.56
CCSC(C(=O)Nc1cc(-n2nnnc2C)ccc1F)C(C)C,87.73,25
CC(c1nc(C2CC2)no1)N1CCC(CNc2ncccc2C#N)C1,86.56,24.07
Cn1c(CN2CCN(S(=O)(=O)c3ccc(C4CCCCC4)cc3)CC2)cc(=O)n(C)c1=O,67.73,56.19
CC1CC(=O)Nc2ccccc2N1C(=O)CN(C)Cc1cc(=O)n(C)c(=O)n1C,79.67,48.92
Cc1n[nH]c(C)c1C1CCCN1C(=O)NCc1cn2ccccc2n1,77.06,25.39
COc1ccc2c(c1)CCCN2C(=O)CSc1nnc(C(C)C)n1Cc1ccco1,52.93,26.55
CCc1ccc(C(CNC(=O)c2cnc3c(c2)c(=O)[nH]c(=O)n3C2CC2)N(C)C)cc1,60.8,29.11
Cn1ccnc1C(NC(=O)c1[nH]nc2c1CCCC2)C1CC1,90.51,27.73
Cn1ccnc1C(NC(=O)c1noc2c1CCCC2)C1CC1,93.89,27.38
Cc1nn(C)c2sc(C(=O)Nc3cc(C#N)cn3C(C)(C)C)cc12,77.32,24.9
CC(C)(C)n1cc(C#N)cc1NC(=O)Cc1coc(-c2ccccc2)n1,77.35,25.87
CC(C)(C)n1cc(C#N)cc1NC(=O)C1CC(=O)N(CC2CC2)C1,92.1,28.87
Cc1nn(C)c(C)c1C(C)C(=O)Nc1cc(C#N)cn1C(C)(C)C,94.02,25.18
CC(C)c1ncc(Cl)c(C(=O)Nc2cc(C#N)cn2C(C)(C)C)n1,91.28,30.04
Cc1cccn2cc(CC(=O)Nc3cc(C#N)cn3C(C)(C)C)nc12,79.81,28.29
Cc1nc2c(C(=O)NC(c3nccn3C)C3CC3)ccnc2[nH]1,76.98,26.37
CCOc1cccc2[nH]cc(CC(=O)NC(c3nccn3C)C3CC3)c12,68.62,26.51
CCN1CCc2ncnc(N(C)Cc3ccc(C#N)cc3)c2C1,86.77,33.81
Cc1n[nH]c(C)c1C1CCCN1C(=O)Nc1c(F)cc(Cl)c(C)c1F,81.1,29.9
Cc1n[nH]c(C)c1C1CCCN1C(=O)Nc1nn(C(C)C)cc1C#N,89.52,18.2
Cc1n[nH]c(C)c1C1CCCN1C(=O)Nc1cc(C2CCC2)nn1C,89.71,26.24
Cc1cccn2cc(Cn3cnc4sc5c(c4c3=O)CCC(C)C5)nc12,54.62,37.24
COC(=O)c1cc(C#N)c(=O)n(CC(=O)NC(c2ccccc2)C2CC2)c1,78.64,37.39
CCCC(Sc1nc2nc(C)cc(C)n2n1)C(=O)Nc1cc(C)on1,67.48,25.43
N#Cc1cccnc1N1CCC(=C2C(=O)Nc3ccccc32)CC1,82.13,26.38
C=CCN1C(=O)c2ccccc2NC1c1cnc2sc(C(=O)OC)c(C)c2c1,53.27,27.6
CCN1CCc2ncnc(N(C)Cc3ccn(-c4ccccc4)n3)c2C1,70.95,32.61
Cc1sc2nc(C(C)Nc3ccc4oc(C(C)C)nc4c3)[nH]c(=O)c2c1C,51.65,28.81
CCc1cccc(C)c1NC(=O)Cn1ccn(Cc2ccccc2)c(=O)c1=O,67.12,29.43
COc1ccc(-c2nc(C)c(C(=O)N3c4ccccc4C[C@H]3C(N)=O)s2)cc1OC,68.01,31.56
CN(CC(=O)Nc1c(Cl)cccc1Cl)c1c(C#N)c(=O)n(C)c(=O)n1C,84.09,46.31
O=C(NCc1ccc(C(=O)N2CCCCCC2)cc1)C1CCCCC1C(=O)N1CCc2ccccc21,66.38,28.46
N#Cc1ccc(NCCNC(=O)c2cn(Cc3ccccc3)nc2-c2ccccc2)nc1,42.22,25.75
CC1CCC(Oc2cc(CNCc3cnc(N4CCOCC4)nc3)ccn2)CC1,77,29.34
Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cnn(-c4ccccc4)c3)C2)nc1,67.77,24.04
COc1ccc2c(c1)CCc1cc(C(=O)NCCN3CCCS3(=O)=O)sc1-2,82.67,27.9
CC(C)n1nc(C(=O)N2CCCC2c2nc3ccccc3n2C)c2ccccc2c1=O,50.96,26.61
CC(C)Cn1cnc2c1c(=O)n(Cc1cccc3cccnc13)c(=O)n2Cc1ccccc1,40.47,45.92
CCOC(=O)c1sc2ncn(Cc3cn4cccc(C)c4n3)c(=O)c2c1C,50.72,28.56
CCNC(=O)Nc1cccc(F)c1C(=O)NC(C)Cn1cccn1,75.52,26.62
N#Cc1cn(C2CC2)c(=O)n(Cc2cn3ccccc3n2)c1=O,71.97,28.99
CC(C)c1ccc(-n2cc(O)c(C(=O)N(C)C3CCN(C)C3=O)n2)cc1,90.88,34.85
CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)Cn1nc(C)c(C)c(C#N)c1=O,59.33,25.59
CC(C)Cn1cnc2c1c(=O)n(Cc1ccc(C#N)cc1F)c(=O)n2CC(C)C,64,46.32
CC(Sc1nnc(C(C)C)n1C1CC1)C(=O)Nc1ccc(Cl)cn1,78.56,35.12
CC(Sc1nnc(C(C)C)n1Cc1ccco1)C(=O)Nc1sccc1C#N,59.89,26.46
O=C(Nc1ccc(-n2cccn2)nc1)c1cnn(-c2ncccc2Cl)c1C(F)(F)Cl,46.39,39.28
Cc1nc(C)c(C#N)c(SCC(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,41.17,34.78
Cc1cccc(-n2c(=O)c3ccccc3n3c(SCC(O)c4ccccc4)nnc23)c1C,40.66,29.62
CC(=O)N(c1cccc(C)c1)c1nc(CSc2nccn2-c2cccc(C)c2C)cs1,32.81,23.55
CCN1CCN(C(=O)c2ccnc(NC(=O)C3CC3)c2)C(C)C1,91.61,25.34
CCN1CCN(C(=O)c2sc(-c3ccc(F)c(F)c3)nc2C)C(C)C1,83.45,25.44
O=C1CN(c2ccc(NC(=O)c3ccc(-c4ccccc4F)o3)cn2)CCN1,72.67,27.6
O=C1CN(c2ccc(NC(=O)c3csc(Cc4ccccc4)n3)cn2)CCN1,69.47,25.96
Cc1noc2nc(-c3ccccc3C(F)(F)F)cc(C(=O)NC(C)C3CC3)c12,69.95,36.33
COCCn1c(SCC(=O)NC(c2ccc3c(c2)OCCO3)C(C)C)nnc1-c1ccccc1,43.76,27.8
COc1ccc(CN(CCc2ccccn2)c2ccc3nnc(C(F)F)n3n2)cc1,44.11,40.48
Cc1n[nH]c(C)c1C1CCCN1C(=O)NCCc1c[nH]c2ccccc12,67.16,25.63
CC(=O)N(c1nc(CN2CCCC(C(=O)Nc3ccccc3)C2)cs1)c1ccccc1F,58.26,23.58
COc1ccc2nc(C)c(C(=O)Nc3ccc(Oc4ccc(C)cc4)nc3)n2n1,55.84,31.37
